25,12,21,24,2,15,28,2,5,6,7,8,9,10,11,0
28,28,41,10,16,14,2,15,20,2,21,36,23,36,12,1
21,23,23,23,2,13,2,43,34,6,7,8,10,16,2,0
38,17,38,34,16,14,2,15,20,2,21,36,24,23,21,1
0,0,32,22,2,45,6,16,42,8,34,17,18,34,29,0
39,6,28,28,34,14,2,15,20,2,21,36,12,25,25,1
24,25,24,25,2,40,19,11,38,2,27,19,19,49,34,0
19,41,34,29,11,14,2,15,20,2,21,22,25,25,1,1
24,23,25,2,48,6,34,28,38,17,18,19,9,16,2,0
16,38,10,28,34,14,2,15,20,2,21,36,23,1,25,1
22,36,36,2,27,10,8,10,37,10,2,54,10,28,28,0
34,28,8,10,41,14,2,15,20,2,21,36,25,0,32,1
1,24,22,2,40,46,17,6,16,34,17,17,2,35,10,0
39,6,28,28,34,14,2,15,20,2,21,22,23,22,22,1
12,23,24,2,3,16,6,39,34,29,17,6,18,11,2,0
28,19,19,17,10,14,2,15,20,2,21,36,32,23,25,1
22,23,0,23,2,15,28,2,5,6,7,8,9,10,11,0
28,28,41,10,16,14,2,15,20,2,21,36,23,36,12,1
21,0,0,22,2,43,42,42,28,34,28,28,10,16,2,0
6,17,18,19,16,14,2,15,20,2,21,22,0,23,25,1
0,23,25,2,27,29,10,42,30,34,29,2,40,10,29,0
35,10,11,16,34,14,2,15,20,2,21,36,24,22,12,1
32,12,23,23,2,31,19,29,6,17,2,35,10,18,34,0
28,19,19,17,10,14,2,15,20,2,21,36,32,23,36,1
0,22,23,2,54,10,46,7,8,16,2,4,49,46,29,0
2,27,6,18,11,14,2,15,20,2,21,36,25,0,12,1
25,23,23,2,4,10,29,10,28,10,16,38,2,20,19,0
10,28,10,16,38,14,2,15,20,2,21,22,36,1,25,1
1,23,1,32,2,13,10,17,18,42,8,10,17,34,2,0
19,41,34,29,11,14,2,15,20,2,21,22,25,25,1,1
21,25,12,2,27,19,50,2,27,29,34,34,30,2,35,0
29,34,16,42,34,14,2,15,20,2,21,36,22,21,23,1
21,23,23,2,27,19,28,19,16,6,10,28,2,35,29,0
10,17,18,34,29,14,2,15,20,2,21,36,23,23,1,1
0,1,0,32,2,20,34,7,34,16,38,17,2,35,30,0
39,6,28,28,34,14,2,15,20,2,21,22,23,22,22,1
0,12,23,25,2,43,34,41,19,29,6,10,28,2,35,0
39,6,28,28,34,14,2,15,20,2,21,36,12,23,25,1
0,22,23,25,2,4,2,43,42,30,34,16,53,6,34,0
48,19,28,34,11,14,2,15,20,2,21,22,36,21,36,1
24,23,23,2,4,30,11,28,10,16,38,2,40,28,39,0
28,19,19,17,10,14,2,15,20,2,21,36,32,23,36,1
25,23,23,25,2,43,34,41,19,29,6,10,28,2,35,0
39,6,28,28,34,14,2,15,20,2,21,36,12,23,25,1
25,22,12,0,2,40,34,28,18,28,6,16,34,2,26,0
42,10,18,46,29,14,2,15,20,2,21,36,22,23,25,1
21,12,23,23,2,33,46,28,57,2,4,8,19,29,34,0
8,19,29,34,17,14,2,15,20,2,21,22,36,32,0,1
36,24,21,21,2,47,29,46,17,17,39,6,28,28,34,0
16,7,8,10,41,14,2,15,20,2,21,36,0,21,36,1
25,25,23,23,2,51,16,39,34,29,16,34,17,17,2,0
16,7,8,10,41,14,2,15,20,2,21,36,0,32,0,1
32,32,23,25,2,43,19,16,18,7,19,41,34,29,11,0
19,18,8,10,16,14,2,15,20,2,21,22,21,23,21,1
25,22,25,22,2,3,17,2,5,6,7,8,9,10,11,0
39,6,28,28,34,14,2,15,20,2,21,36,25,1,21,1
32,36,36,2,3,16,38,34,29,9,19,19,38,2,26,0
39,6,28,28,34,14,2,15,20,2,21,36,22,36,21,1
22,0,0,2,40,19,28,28,2,45,34,34,39,6,28,0
49,29,6,17,34,14,2,15,20,2,21,22,21,21,23,1
0,32,24,32,2,3,17,2,5,6,7,8,9,10,11,0
57,6,34,28,38,14,2,15,20,2,21,36,36,24,32,1
22,23,1,2,40,19,28,28,2,45,34,34,39,6,28,0
49,29,6,17,34,14,2,15,20,2,21,22,21,21,23,1
21,25,12,2,47,34,41,49,28,34,2,15,39,34,2,0
11,34,18,18,34,14,2,15,20,2,21,36,36,36,36,1
25,22,23,23,2,52,50,57,19,29,38,2,13,50,42,0
50,57,19,29,38,14,2,15,20,2,21,22,0,23,21,1
21,1,21,0,2,3,17,2,5,6,7,8,9,10,11,0
2,27,6,18,11,14,2,15,20,2,21,22,12,22,1,1
0,32,23,1,2,22,18,8,2,15,39,34,2,4,13,0
42,10,18,46,29,14,2,15,20,2,21,36,22,23,25,1
0,1,1,36,2,27,10,29,28,2,47,2,55,19,16,0
39,6,28,28,34,14,2,15,20,2,21,36,12,23,0,1
21,36,23,2,4,34,39,6,28,28,34,2,4,18,14,0
29,34,16,42,34,14,2,15,20,2,21,36,22,21,23,1
0,25,23,23,23,2,47,19,9,16,2,27,34,16,18,0
10,49,8,16,34,14,2,15,20,2,21,22,36,0,1,1
0,22,23,25,2,4,2,43,42,30,34,16,53,6,34,0
48,19,28,34,11,14,2,15,20,2,21,22,36,21,36,1
22,0,23,23,2,33,29,10,16,38,2,26,6,39,34,0
20,34,34,38,17,14,2,15,20,2,21,36,23,24,32,1
25,32,23,23,2,44,19,37,28,34,2,4,18,14,2,0
6,17,18,19,16,14,2,15,20,2,21,22,0,23,25,1
21,23,21,2,4,46,41,41,6,18,2,40,28,39,38,0
18,10,39,6,10,14,2,15,20,2,21,36,0,32,21,1
25,12,0,23,23,2,15,28,2,5,6,7,8,9,10,0
2,27,6,18,11,14,2,15,20,2,21,36,25,0,36,1
0,23,32,2,43,10,38,6,17,19,16,2,4,18,14,0
39,6,28,28,34,14,2,15,20,2,21,36,24,36,23,1
32,25,0,2,47,34,41,49,28,34,2,15,39,34,2,0
11,34,18,18,34,14,2,15,20,2,21,36,36,36,36,1
24,23,23,2,27,19,41,41,19,16,17,2,31,29,2,0
19,18,8,10,16,14,2,15,20,2,21,22,21,23,21,1
36,24,23,25,2,3,16,6,39,34,29,17,6,18,11,0
39,6,28,28,34,14,2,15,20,2,21,36,12,23,22,1
1,23,32,32,2,13,10,17,18,42,8,10,17,34,2,0
19,41,34,29,11,14,2,15,20,2,21,22,25,25,1,1
36,23,25,0,2,35,6,16,16,10,42,28,34,2,4,0
16,7,8,10,41,14,2,15,20,2,21,36,0,21,36,1
0,22,23,25,2,4,2,43,42,30,34,16,53,6,34,0
48,19,28,34,11,14,2,15,20,2,21,22,36,21,36,1
1,25,25,2,33,34,16,34,2,26,34,34,38,2,26,0
16,7,8,10,41,14,2,15,20,2,21,36,0,21,36,1
25,1,23,25,2,43,42,57,10,29,28,10,16,38,2,0
28,19,19,17,10,14,2,15,20,2,21,36,32,23,32,1
21,23,25,2,27,19,50,2,27,29,34,34,30,2,35,0
29,34,16,42,34,14,2,15,20,2,21,36,22,21,23,1
24,23,2,52,50,57,19,29,38,2,13,50,42,8,10,0
50,57,19,29,38,14,2,15,20,2,21,22,0,23,21,1
25,25,36,0,25,2,3,17,2,5,6,7,8,9,10,0
39,6,28,28,34,14,2,15,20,2,21,36,24,1,22,1
21,23,23,2,5,6,7,8,9,10,11,2,1,12,2,0
10,17,49,34,29,14,2,15,20,2,21,36,36,23,25,1
25,23,23,25,2,26,10,6,16,37,19,9,2,31,29,0
38,17,38,34,16,14,2,15,20,2,21,36,24,23,25,1
22,0,23,23,2,33,29,10,16,38,2,26,6,39,34,0
20,34,34,38,17,14,2,15,20,2,21,36,23,24,32,1
25,0,32,25,2,35,19,6,16,18,2,43,10,28,28,0
42,10,18,46,29,14,2,15,20,2,21,36,22,23,25,1
0,23,23,23,2,26,6,39,34,29,42,8,10,17,34,0
19,19,39,34,29,14,2,15,20,2,21,36,0,32,32,1
0,25,23,1,2,47,6,7,34,29,2,47,19,9,16,0
34,28,6,30,10,14,2,15,20,2,21,22,12,23,25,1
0,12,23,25,2,43,34,41,19,29,6,10,28,2,35,0
39,6,28,28,34,14,2,15,20,2,21,36,12,23,25,1
0,23,24,2,44,2,27,10,29,28,6,17,28,34,2,0
39,6,28,28,34,14,2,15,20,2,21,36,24,36,23,1
25,1,23,25,2,43,42,48,10,29,28,10,16,38,2,0
28,19,19,17,10,14,2,15,20,2,21,36,32,23,22,1
21,32,32,32,2,40,34,28,2,15,6,29,2,43,10,0
19,37,6,28,34,14,2,15,20,2,21,22,22,23,22,1
36,12,36,36,2,45,10,29,34,17,2,48,34,29,29,0
19,41,34,29,11,14,2,15,20,2,21,22,25,25,1,1
36,23,25,0,2,35,6,16,16,10,42,28,34,2,4,0
39,6,28,28,34,14,2,15,20,2,21,36,25,1,21,1
25,21,1,1,2,15,6,29,49,19,29,18,2,26,38,0
35,10,11,16,34,14,2,15,20,2,21,36,24,22,12,1
1,0,36,2,40,29,19,19,30,9,19,19,38,2,54,0
16,7,8,10,41,14,2,15,20,2,21,36,0,23,24,1
25,12,23,25,2,40,34,28,18,28,6,16,34,2,26,0
42,10,18,46,29,14,2,15,20,2,21,36,22,23,25,1
21,23,25,2,27,19,50,2,27,29,34,34,30,2,35,0
29,34,16,42,34,14,2,15,20,2,21,36,22,21,23,1
36,0,1,25,2,5,6,7,8,9,10,11,2,0,12,0
16,7,8,10,41,14,2,15,20,2,21,36,0,32,0,1
0,25,12,1,0,2,4,18,10,18,34,2,5,6,7,0
17,38,10,28,34,14,2,15,20,2,21,22,36,22,1,1
25,21,21,25,2,24,18,8,2,15,39,34,2,44,14,0
17,34,41,34,29,14,2,15,20,2,21,36,23,0,23,1
25,21,0,25,2,4,2,43,42,30,34,16,53,6,34,0
48,19,28,34,11,14,2,15,20,2,21,22,36,21,36,1
21,32,22,23,2,35,34,28,8,10,41,2,35,30,9,0
34,28,8,10,41,14,2,15,20,2,21,36,25,0,32,1
21,36,1,22,2,5,6,7,8,9,10,11,2,25,32,0
37,29,19,19,30,14,2,15,20,2,21,22,23,36,32,1
22,36,22,2,40,34,17,17,34,41,34,29,2,4,46,0
16,7,8,10,41,14,2,15,20,2,21,36,0,0,12,1
1,0,32,2,21,29,38,2,15,39,34,2,45,14,2,0
16,7,8,10,41,14,2,15,20,2,21,36,0,23,32,1
1,1,0,25,2,15,6,29,49,19,29,18,2,40,28,0
19,37,6,28,34,14,2,15,20,2,21,22,22,23,12,1
25,21,23,36,2,4,2,40,29,19,10,38,2,4,18,0
17,37,19,29,19,14,2,15,20,2,21,36,1,22,12,1
0,36,23,25,2,13,2,4,19,46,18,8,2,40,28,0
19,41,34,29,11,14,2,15,20,2,21,22,25,25,22,1
36,23,12,2,4,2,13,46,57,10,46,28,10,2,15,0
57,10,46,28,10,14,2,15,20,2,21,22,23,0,1,1
0,24,23,25,2,5,6,7,8,9,10,11,2,0,12,0
2,27,6,18,11,14,2,15,20,2,21,36,23,25,23,1
25,32,0,23,2,25,32,18,8,2,4,18,14,2,35,0
2,27,6,18,11,14,2,15,20,2,21,22,12,22,1,1
22,21,36,23,2,15,18,28,10,16,18,10,2,5,9,0
19,41,34,29,11,14,2,15,20,2,21,22,25,25,1,1
25,32,23,21,2,45,19,19,38,41,19,16,18,2,31,0
46,41,37,6,10,14,2,15,20,2,21,36,22,1,32,1
25,0,23,32,25,2,15,28,2,5,6,7,8,9,10,0
46,28,18,19,16,14,2,15,20,2,21,36,22,36,23,1
25,23,36,32,2,52,49,34,28,6,30,10,2,26,38,0
46,37,46,29,16,14,2,15,20,2,21,22,12,21,23,1
0,24,36,2,4,2,27,29,10,57,18,2,5,9,11,0
30,10,17,10,9,14,2,15,20,2,21,22,22,25,25,1
12,23,24,2,43,10,29,18,6,16,2,4,18,2,44,0
2,27,6,18,11,14,2,15,20,2,21,36,25,0,36,1
21,23,25,23,2,4,49,29,6,16,7,2,5,6,28,0
19,37,6,28,34,14,2,15,20,2,21,22,22,23,1,1
25,36,32,36,2,40,34,17,17,34,41,34,29,2,26,0
16,7,8,10,41,14,2,15,20,2,21,36,0,23,12,1
36,25,21,36,2,43,19,57,57,34,18,18,2,26,38,0
19,37,6,28,34,14,2,15,20,2,21,22,22,25,12,1
25,0,23,24,2,5,6,7,8,28,10,16,38,2,15,0
4,34,28,41,10,14,2,15,20,2,21,22,1,23,21,1
36,23,2,51,16,38,46,17,18,29,11,2,15,39,34,0
42,10,46,7,10,14,2,15,20,2,21,36,25,36,23,1
0,22,25,22,2,21,0,16,38,2,15,39,34,2,44,0
16,7,8,10,41,14,2,15,20,2,21,36,0,23,1,1
21,23,23,2,44,2,21,29,38,2,4,18,14,2,33,0
38,17,38,34,16,14,2,15,20,2,21,36,24,23,25,1
21,36,23,23,2,33,29,34,34,16,17,37,19,29,19,0
28,19,19,17,10,14,2,15,20,2,21,36,32,23,25,1
32,23,1,2,5,19,28,42,19,41,37,34,2,15,39,0
19,37,6,28,34,14,2,15,20,2,21,22,22,23,22,1
0,0,32,22,2,3,17,2,5,6,7,8,9,10,11,0
57,6,34,28,38,14,2,15,20,2,21,36,36,24,32,1
21,0,32,1,25,2,3,17,2,5,6,7,8,9,10,0
17,37,46,29,7,14,2,15,20,2,21,36,23,32,32,1
36,22,32,12,2,3,17,2,5,6,7,8,9,10,11,0
46,41,49,30,10,14,2,15,20,2,21,22,23,24,0,1
21,23,2,4,2,60,46,6,16,18,10,29,38,2,15,0
6,17,18,19,16,14,2,15,20,2,21,22,0,23,25,1
25,21,23,2,3,17,2,5,6,7,8,9,10,11,2,0
38,41,19,16,18,14,2,15,20,2,21,22,0,1,0,1
25,22,0,22,2,5,46,7,8,34,17,2,26,38,14,0
38,6,17,19,16,14,2,15,20,2,21,36,1,36,12,1
32,22,22,23,2,43,42,42,28,34,28,28,10,16,2,0
6,17,18,19,16,14,2,15,20,2,21,22,0,23,22,1
25,23,23,25,2,22,18,8,2,15,39,34,2,4,13,0
42,10,18,46,29,14,2,15,20,2,21,36,22,23,25,1
12,23,1,2,4,2,55,34,57,57,34,29,17,19,16,0
18,8,34,16,17,14,2,15,20,2,21,36,22,25,25,1
25,36,21,36,2,21,29,38,2,15,39,34,14,2,52,0
34,28,6,30,10,14,2,15,20,2,21,22,12,23,25,1
22,36,23,22,2,3,17,2,5,6,7,8,9,10,11,0
39,6,28,28,34,14,2,15,20,2,21,36,24,36,23,1
0,21,1,12,2,4,2,52,10,18,34,17,2,4,18,0
19,18,8,10,16,14,2,15,20,2,21,22,21,23,25,1
12,23,12,36,2,54,10,46,7,8,16,2,26,38,14,0
19,41,34,29,11,14,2,15,20,2,21,22,25,25,22,1
22,23,32,2,15,39,10,28,19,16,2,15,39,34,14,0
8,19,10,28,17,14,2,15,20,2,21,36,22,22,25,1
21,24,12,21,2,27,19,18,18,10,7,34,2,5,6,0
19,37,6,28,34,14,2,15,20,2,21,22,22,23,24,1
25,23,23,2,33,29,34,34,16,2,4,49,29,6,16,0
16,7,8,10,41,14,2,15,20,2,21,36,0,23,24,1
25,36,22,21,2,48,28,19,29,34,16,42,34,2,40,0
29,34,16,42,34,14,2,15,20,2,21,36,22,21,23,1
12,22,24,22,2,27,19,18,18,10,7,34,2,5,6,0
19,37,6,28,34,14,2,15,20,2,21,22,22,24,36,1
25,32,25,12,24,2,5,6,7,8,9,10,11,2,32,0
39,6,28,28,34,14,2,15,20,2,21,36,22,36,21,1
12,25,21,2,33,10,46,28,18,2,15,39,34,2,4,0
35,10,11,16,34,14,2,15,20,2,21,36,24,22,1,1
25,1,23,24,2,15,17,8,39,6,28,28,34,2,26,0
20,34,34,38,17,14,2,15,20,2,21,36,23,24,32,1
0,23,32,2,0,16,38,2,15,39,34,2,45,14,2,0
34,19,16,18,10,14,2,15,20,2,21,36,25,0,25,1
21,23,25,23,2,15,28,28,6,17,19,16,2,40,19,0
17,34,41,34,29,14,2,15,20,2,21,36,23,0,21,1
0,21,0,2,5,6,7,8,9,10,11,2,1,12,2,0
10,17,49,34,29,14,2,15,20,2,21,36,36,23,25,1
36,36,23,2,31,19,28,6,39,34,2,4,18,14,2,0
16,34,18,18,34,14,2,15,20,2,21,22,36,23,1,1
0,23,21,0,2,27,34,16,18,34,29,2,35,19,6,0
16,7,8,10,41,14,2,15,20,2,21,36,0,25,36,1
21,21,32,21,2,15,18,28,10,16,18,10,2,5,9,0
19,41,34,29,11,14,2,15,20,2,21,22,25,23,24,1
25,22,12,32,2,43,6,28,6,18,10,29,11,2,4,0
6,28,18,19,16,14,2,15,20,2,21,36,36,1,23,1
1,25,22,2,40,10,18,18,28,34,2,4,18,2,13,0
10,38,34,7,10,14,2,15,20,2,21,36,25,22,23,1
21,22,23,1,2,26,19,17,17,2,27,28,10,29,30,0
19,18,8,10,16,14,2,15,20,2,21,22,21,23,21,1
25,24,32,36,23,2,44,2,21,29,38,2,4,18,14,0
16,34,28,28,34,14,2,15,20,2,21,22,36,0,0,1
0,0,0,2,5,6,7,8,9,10,11,2,21,25,2,0
17,34,28,28,34,14,2,15,20,2,21,36,22,32,23,1
25,23,23,23,2,40,34,28,18,28,6,16,34,2,26,0
42,10,18,46,29,14,2,15,20,2,21,36,22,23,25,1
25,22,24,32,2,43,19,16,18,7,19,41,34,29,11,0
5,6,28,28,17,14,2,15,20,2,21,36,0,25,22,1
1,12,25,23,2,43,19,57,57,34,18,18,2,26,38,0
34,41,41,34,17,14,2,15,20,2,21,22,36,1,36,1
21,24,36,36,2,3,17,2,5,6,7,8,9,10,11,0
2,27,6,18,11,14,2,15,20,2,21,22,12,1,23,1
25,23,23,22,2,33,6,28,41,34,29,2,15,39,34,0
10,17,17,34,34,14,2,15,20,2,21,22,23,1,12,1
25,25,0,36,36,2,43,34,41,19,29,6,10,28,2,0
39,6,28,28,34,14,2,15,20,2,21,36,12,23,21,1
25,0,23,0,2,26,46,42,30,34,29,2,40,28,39,0
49,29,6,17,34,14,2,15,20,2,21,22,21,21,23,1
25,25,0,25,2,5,46,57,57,41,10,16,2,26,38,0
16,7,8,10,41,14,2,15,20,2,21,36,0,25,36,1
0,23,32,22,2,35,6,16,17,19,16,2,54,10,28,0
16,7,8,10,41,14,2,15,20,2,21,36,0,25,1,1
25,23,0,36,2,5,6,7,8,9,10,11,2,1,0,0
6,28,28,34,16,14,2,15,20,2,21,36,22,32,36,1
0,25,12,23,2,35,34,28,8,10,41,2,35,30,9,0
34,28,8,10,41,14,2,15,20,2,21,36,25,0,32,1
0,23,32,2,48,6,34,28,38,17,18,19,9,16,2,0
16,38,10,28,34,14,2,15,20,2,21,36,23,1,25,1
32,22,23,22,2,5,6,7,8,9,10,11,2,0,36,0
39,10,28,28,19,14,2,15,20,2,21,36,25,25,36,1
21,0,1,0,25,2,5,6,7,8,9,10,11,2,32,0
39,6,28,28,34,14,2,15,20,2,21,22,1,12,32,1
0,23,25,2,43,42,16,34,6,28,2,4,18,14,2,0
2,47,29,19,11,14,2,15,20,2,21,22,23,1,24,1
0,25,23,2,0,16,38,2,15,39,34,2,44,45,14,0
28,28,41,10,16,14,2,15,20,2,21,36,23,36,36,1
25,36,0,23,2,4,2,15,28,10,37,10,41,10,2,0
39,6,28,28,34,14,2,15,20,2,21,22,32,22,23,1
36,23,25,2,45,2,43,10,29,18,6,16,2,20,46,0
30,34,7,34,34,14,2,15,20,2,21,22,23,12,21,1
25,36,0,0,2,44,2,45,19,19,38,2,15,39,34,0
29,34,16,42,34,14,2,15,20,2,21,36,22,21,23,1
25,23,23,2,45,2,40,11,49,10,17,17,14,2,15,0
28,46,17,6,10,14,2,15,20,2,21,22,32,0,23,1
32,24,24,25,2,5,6,7,8,9,10,11,2,0,12,0
16,7,8,10,41,14,2,15,20,2,21,36,0,32,0,1
25,1,0,23,2,35,6,16,17,19,16,2,54,10,28,0
16,7,8,10,41,14,2,15,20,2,21,36,0,25,1,1
0,36,25,23,2,43,19,46,16,18,10,6,16,2,27,0
26,19,10,38,17,14,2,15,20,2,21,36,1,22,21,1
21,22,23,25,2,33,19,39,34,29,16,19,29,17,2,0
39,6,28,28,34,14,2,15,20,2,21,36,12,23,36,1
25,22,32,23,2,48,19,29,34,17,18,38,10,28,34,0
16,7,8,10,41,14,2,15,20,2,21,36,0,25,32,1
36,32,36,25,2,5,10,28,28,17,2,43,6,28,28,0
19,37,6,28,34,14,2,15,20,2,21,22,22,25,24,1
25,21,0,12,36,2,44,2,45,6,16,18,53,34,28,0
40,10,18,29,34,14,2,15,20,2,21,22,36,23,24,1
25,23,32,25,2,26,19,17,17,2,27,28,10,29,30,0
19,18,8,10,16,14,2,15,20,2,21,22,21,23,21,1
0,1,25,32,2,3,17,2,5,6,7,8,9,10,11,0
39,6,28,28,34,14,2,15,20,2,21,22,21,25,23,1
25,1,23,25,2,13,2,43,10,6,16,2,4,18,14,0
39,6,28,28,34,14,2,15,20,2,21,22,23,22,22,1
0,24,25,23,2,43,19,29,7,10,16,2,26,38,2,0
17,34,41,34,29,14,2,15,20,2,21,36,23,0,0,1
0,22,23,36,2,55,19,29,38,10,16,2,20,16,2,0
39,6,28,28,34,14,2,15,20,2,21,36,12,25,22,1
36,25,24,0,2,52,28,38,2,4,49,29,6,16,7,0
6,16,17,19,16,14,2,15,20,2,21,36,25,0,22,1
25,12,2,4,10,29,10,28,10,16,38,2,40,28,39,0
10,28,10,16,38,14,2,15,20,2,21,22,36,1,25,1
36,24,12,23,2,5,6,7,8,9,10,11,2,1,0,0
46,29,28,34,11,14,2,15,20,2,21,36,1,32,12,1
1,1,22,36,2,15,6,29,49,19,29,18,2,40,28,0
19,37,6,28,34,14,2,15,20,2,21,22,22,23,12,1
36,25,21,36,2,35,34,29,6,16,2,26,38,14,2,0
19,37,6,28,34,14,2,15,20,2,21,22,22,24,21,1
21,21,32,23,2,26,10,6,16,37,19,9,2,31,29,0
2,27,6,18,11,14,2,15,20,2,21,36,24,23,22,1
25,23,25,22,2,31,34,16,16,6,17,2,55,10,42,0
39,6,28,28,34,14,2,15,20,2,21,22,1,12,32,1
24,1,23,2,45,6,28,17,19,16,2,15,39,34,14,0
10,49,8,16,34,14,2,15,20,2,21,22,36,0,22,1
25,24,25,23,2,4,2,40,29,19,10,38,2,15,39,0
10,16,34,18,18,14,2,15,20,2,21,22,12,22,21,1
25,25,23,1,2,31,19,46,7,28,10,17,2,15,39,0
34,9,18,19,16,14,2,15,20,2,21,22,32,0,22,1
32,32,21,2,45,2,48,10,6,29,39,6,34,9,2,0
19,41,34,29,11,14,2,15,20,2,21,22,25,23,36,1
1,25,36,2,44,2,40,29,6,16,38,28,34,34,2,0
2,15,29,10,37,14,2,15,20,2,21,36,23,25,22,1
25,0,32,36,2,4,2,48,19,29,34,17,18,2,15,0
39,34,29,16,34,14,2,15,20,2,21,22,23,32,24,1
1,0,32,2,1,18,8,2,4,18,2,4,14,2,27,0
10,16,18,19,16,14,2,15,20,2,21,36,23,32,36,1
22,22,23,23,2,25,17,18,2,15,39,34,2,44,14,0
16,7,8,10,41,14,2,15,20,2,21,36,0,23,22,1
25,0,12,12,2,4,2,3,17,2,5,6,7,8,9,0
52,53,10,29,30,14,2,15,20,2,21,22,21,22,23,1
21,25,0,25,2,43,34,41,19,29,6,10,28,2,35,0
39,6,28,28,34,14,2,15,20,2,21,36,12,25,23,1
25,21,23,36,2,25,25,18,8,2,15,39,34,14,2,0
39,6,28,28,34,14,2,15,20,2,21,36,36,22,36,1
21,24,32,0,2,4,10,6,16,18,2,4,18,34,49,0
19,37,6,28,34,14,2,15,20,2,21,22,22,25,0,1
0,12,23,25,2,45,2,43,34,6,7,8,10,16,2,0
